created_at,full_text
2021-06-30 16:11:04+00:00,"The EU says UK motorists no longer have to show green cards to prove they have insurance when entering EU countries

But there are still things you need to remember if you're driving in the EU 🚗
#BBCRealityCheck https://t.co/l14Mcp3buV"
2021-06-30 16:02:07+00:00,"Batley and Spen elects a new MP tomorrow 

@IainJWatson looks at what's at stake for the main parties 

https://t.co/crABsXpcRb"
2021-06-30 14:16:05+00:00,"George Galloway threatens legal action against council in a row over by-election posters

https://t.co/zGFRWAtH5d"
2021-06-30 14:06:02+00:00,"Mother stopped from seeing her dying son says Boris Johnson ""dismissed"" question about what happened to her family

#PMQs https://t.co/PWxkyOPX1T"
2021-06-30 12:42:23+00:00,Education Secretary Gavin Williamson wants England school bubble system scrapped as soon as possible https://t.co/OXo90O661v
2021-06-30 11:54:15+00:00,"In Israel, 64.8% of people had received at least one jab as of yesterday, compared with 65% of Brits

But only 48% of people in the UK had both doses vs 60% in Israel 

#BBCRealityCheck https://t.co/lHjpQmhoOi"
2021-06-30 11:52:26+00:00,"At #PMQs Boris Johnson said the UK's vaccine programme had overtaken Israel's

It's true that the UK is now beating Israel when it comes to giving its population at least one jab – but the UK is way behind on fully vaccinated people 
#BBCRealityCheck https://t.co/hVL4BF6uBD"
2021-06-30 11:42:04+00:00,"SNP's Ian Blackford calls for the EU settlement scheme deadline - which is today - to be scrapped ""before we face another Tory Windrush""

PM says it's ""fantastic"" 5.6 million people have applied so far, and government is processing applications

#PMQs https://t.co/uL0qqYf5nr https://t.co/wJsV8ATT1K"
2021-06-30 11:38:57+00:00,"Green MP Caroline Lucas calls for a legally-binding commitment to halt a decline in biodiversity

Boris Johnson says “this government is committed not just to halting, but reversing biodiversity loss not just in this country but around the world”

#PMQs https://t.co/uL0qqYf5nr https://t.co/mNTuy35CtG"
2021-06-30 11:30:34+00:00,"There was a ""conflict of interest"" in Matt Hancock's relationship with non-exec director, says Keir Starmer, so why did PM say matter closed?

Boris Johnson says both have left health department and it's delivering Europe's ""fastest vaccine rollout""

#PMQs https://t.co/uL0qqYf5nr https://t.co/PgZ89w3ltX"
2021-06-30 11:27:47+00:00,"“There’s a pattern here”

 Labour leader Keir Starmer lists the people the PM hasn’t sacked

Boris Johnson insists his government is “getting on with our agenda”

#PMQs https://t.co/uL0qqYf5nr https://t.co/TUt1rc2VhG"
2021-06-30 11:26:33+00:00,"Boris Johnson must have been the only person in the country who looked at that photo and thought Matt Hancock ""shouldn't be sacked immediately"", says Labour leader Keir Starmer
 
The PM says the health secretary ""has changed in the last five days"" 

https://t.co/uL0qqYf5nr https://t.co/GMCdcxgo6M"
2021-06-30 11:26:25+00:00,"“When he was in hospital he begged to see his family”

Labour’s Keir Starmer raises case of Ollie Bibby saying Ollie's mum is ""livid"" at Matt Hancock for breaking social distancing rules

PM says ""we all share the grief"" of the Bibby family

#PMQs https://t.co/uL0qqYf5nr https://t.co/DUw4jlAWkd"
2021-06-30 11:03:47+00:00,"“I wish the public health officials would come out and be honest about the fact they want to ban smoking altogether”

Telegraph journalist and occasional smoker Madeline Grant on calls for further smoking restrictions

#PoliticsLive https://t.co/GGhMCXpdAq https://t.co/p82tZGbgcQ"
2021-06-30 11:02:55+00:00,"This week's #PMQs is about to get started in the House of Commons

Follow live: https://t.co/oeR6UPRPan https://t.co/abUt0PFHHj"
2021-06-30 11:02:52+00:00,"“Why is it after so many centuries of people dying of these conditions... that we still don’t know any more really than we did 150 years ago?”

Labour MP Chris Bryant on the difficulty of treating drug and alcohol addiction

#PoliticsLive https://t.co/GGhMCXpdAq https://t.co/E7xmjLc3kx"
2021-06-30 10:33:35+00:00,"“As a scientist, it really worries me the lack of context… publishing the daily testing cases just drives fear”

Conservative MP Miriam Cates says Covid figures should not be published

#PoliticsLive https://t.co/GGhMCXpdAq https://t.co/n6iAMiU2Si"
2021-06-30 10:10:02+00:00,"New UK laws to sweep away EU state aid rules

https://t.co/lNTm2K8YvI"
2021-06-30 09:50:03+00:00,"On Wednesday’s #PoliticsLive with @jo_coburn on @BBCTwo from 1115

Conservative MP Miriam Cates
Labour MP Chris Bryant
Sheffield Star's Nancy Fielder
Telegraph’s Madeline Grant
Labour shadow minister Peter Kyle 
Conservative minister Rachel Maclean

Thursday's edition starts 0915 https://t.co/WAzVmPO2u5"
2021-06-30 09:33:01+00:00,"Voters in Batley and Spen by-election go the polls tomorrow to elect a new MP

Here's what's at stake for the main political parties

https://t.co/1M8tGnbpx2"
2021-06-30 07:31:32+00:00,"RT @BBCBreakfast: “That would only be used at mass events when the organisers want to do it”

Chief political correspondent Adam Fleming on…"
2021-06-30 20:41:03+00:00,President Biden will meet with leaders of Western states to discuss how to minimize weather-related disasters this summer. The virtual meeting comes as the region experiences a record-breaking heat wave and a drought-fueled wildfire season. https://t.co/84BmohZrUk
2021-06-30 19:40:04+00:00,RT @nytimes: The House voted on Tuesday to remove statues honoring Confederate and other white supremacist leaders from public display at t…
