created_at,full_text
2021-06-30 02:01:01+00:00,"The online action RPG Magic: Legends will shut down on October 31, all before it ever had the chance to leave Open Beta. https://t.co/FX2rgpyijR https://t.co/ARMQZivzd2"
2021-06-30 01:46:01+00:00,"Phil Spencer says that while discussions are ongoing about the roadmap for future Xbox Series X|S hardware refreshes, Microsoft is happy with its current console offerings. https://t.co/FU2TdNOTXE https://t.co/ysMRW4qU9G"
2021-06-30 01:31:01+00:00,Streamer JustinPlus and Evan Michael Lee (the voice of Nagoriyuki in Guilty Gear Strive) teamed up with IGN to tackle co-op espionage game Operation Tango as we celebrate LGBTQIA2+ content creators during Pride Month. https://t.co/4w1QwRmG6f https://t.co/NiY851JSlM
2021-06-30 00:46:01+00:00,"We sat down with Xbox's Phil Spencer, who chatted with us about everything from Perfect Dark to Bethesda to the future of the Xbox Series X. https://t.co/ozULjq6xZW https://t.co/J3SboLwfiL"
2021-06-30 00:25:57+00:00,"We celebrate the 500th episode of Podcast Unlocked by hanging out with the Head of Xbox himself, Phil Spencer, and talk about the past, present, and future of #Xbox. 🎂 https://t.co/Ch7WI2xxBk https://t.co/F9Z9QwngIX"
2021-06-30 00:16:00+00:00,"Starting next month, Marvel’s Avengers will finally let players regularly form a team that includes multiples of the same hero. https://t.co/FG9zyjLD90"
2021-06-30 00:01:01+00:00,"Right as Sony announced it acquired developer Housemarque, PlayStation Japan allegedly tweeted an image that instead welcomed Bluepoint Games (Demon's Souls, Shadow of the Colossus remakes) to PlayStation Studios. https://t.co/0FH5FPHpYC https://t.co/pM24uyJz0X"
2021-06-30 19:16:34+00:00,"Our face once we learned you can watch and stream the latest #DAYS on the same day. 😱

Watch weekdays on NBC and stream the latest episodes for FREE every weekday at 8pm ET on @PeacockTV. Starting July 6! https://t.co/73iWTDfTJy"
2021-06-30 19:00:23+00:00,RT @peacockTV: Which band would you turn your chair for? 🎸 https://t.co/39dBpzJI7P
2021-06-30 16:00:01+00:00,Ron Swanson's excited giggle &gt;&gt;&gt;&gt;&gt;&gt; #ParksAndRec https://t.co/rzOF002x94
2021-06-30 15:57:09+00:00,@HeyyHeather @jonasbrothers SAME! 🤩
2021-06-30 11:45:00+00:00,.@leakylemagician's quick-change performance and stunning costumes transformed the #AGT stage into a #GoldenBuzzer runway! ✨  https://t.co/XwGq4xI4bY
2021-06-30 01:05:00+00:00,"Music was good to them, but the JoBros have finally found their calling. 😉

#OlympicDreams Featuring @jonasbrothers premieres Wednesday, July 21 at 8/7c on NBC! https://t.co/mnUsTCBTMm"
2021-06-30 00:00:00+00:00,"Us at 5:00pm vs. us at 5:01pm. 

Don't miss a new #CollegeBowl TONIGHT! https://t.co/9lwXo967mn"
2021-06-30 23:46:14+00:00,"James Cameron reveals he worked on the story for Terminator 2 while high on Ecstasy. 

He explains that while high, he heard a Sting song (""Russians"") that inspired the John Connor character in the movie.

https://t.co/Toxy0clIsR https://t.co/2B5MAfw4Ft"
2021-06-30 23:28:31+00:00,"Amazon's upcoming A League of Their Own series casts Nick Offerman as Coach Casey ""Dove"" Porter, a role reminiscent of Tom Hanks' Jimmy Dugan from the 1992 film.

https://t.co/QYkSS6jQDK https://t.co/63OYIbmYYu"
2021-06-30 23:05:05+00:00,"Cecily Strong Doesn't Know If She'll Return for SNL Season 47 

“My lesson from last year is sort of see what happens,"" she explained. https://t.co/TauDf351vH https://t.co/GLqpZD8tuy"
2021-06-30 22:59:22+00:00,"John Cena has nothing but kind words to say about Finn Cole, the actor who played young Jakob Toretto in F9's 1989 flashback scenes.

""Finn mastered a young Jakob. I'm so glad I didn't have time to corrupt. He did beautifully."" https://t.co/AFcRI8kywp https://t.co/Z6AF6HnuHG"
2021-06-30 22:58:09+00:00,Loki's latest episode reveals a handful of new characters in its mid-credits scene; one of the MCU newcomers expresses his excitement on Twitter. https://t.co/ewu0a9rreM https://t.co/Na6NqMxjWZ
2021-06-30 22:44:56+00:00,"What We Do In The Shadows Star Details His Buffy Crossover Idea 
""It'd be like, here comes Buffy! And Buffy comes out of retirement to help him and pass over the baton of being the Slayer. They'd be so cool fighting evil side-by-side."" https://t.co/kTjgT2vBnM https://t.co/Orw2sivDGV"
2021-06-30 22:35:25+00:00,"Avatar: Last Airbender creators explain why Bosco is just a regular bear. 

""First they're like 'hybrid animals?! We gotta do a bunch of jokes about that' &amp; then they're like 'wait, let's do a joke about not having a hybrid animal. That's it's own joke.'""

https://t.co/jW2XTxL5n6 https://t.co/Gr8tOyAro3"
2021-06-30 22:29:24+00:00,"Scarlett Johansson shares the one piece of advice she shared with Florence Pugh while making #BlackWidow - which she in turn received from Samuel L. Jackson: ""'Don’t kill yourself, kid!' Sam Jackson said to me."" https://t.co/zrU3JT5EHn https://t.co/4aPr7g5Edv"
2021-06-30 22:21:21+00:00,"In a new preview for @DCComics' Blue and Gold, Booster Gold is getting absolutely roasted by his so-called fans on social media and by DC Comics itself! https://t.co/Jq1XO7qw5G https://t.co/VxGZxJuQQA"
2021-06-30 22:10:52+00:00,"Quentin Tarantino reflects on his working relationship with Harvey Weinstein, admitting he knew about some of Weinstein's predatory behavior, but not the full extent of it.

https://t.co/v6xxH4JAqk https://t.co/N92bave9ee"
2021-06-30 21:51:08+00:00,"The young Kid Constantine is unexpected magic in DC's new graphic novel for young readers, 'The Mystery of The Meanest Teacher' from @ryanqnorth and @derek_charm. @DCComics https://t.co/9SyDliwujM https://t.co/mGeDO4Q15C"
2021-06-30 21:49:31+00:00,A new Wipeout promo featuring John Cena's Peacemaker teases the appearance of The Suicide Squad cast and director James Gunn on the wild TBS game show. https://t.co/p5MDsKyl9c https://t.co/fQvxbJFkRw
2021-06-30 21:18:17+00:00,"Don't Breathe 2 director Rodo Sayagues explains why they continue the Blind Man's story:

 “Out of the first movie, his character was the most interesting character that had more layers. Naturally, we're drawn to looking at that guy and exploring his life” https://t.co/VRpg7NIrVh https://t.co/hXjC0O0Gka"
2021-06-30 21:00:25+00:00,"#Arrow star @Kat_McNamara says she didn't know she was playing Oliver and Felicity's daughter Mia until after she had been cast, calling it ""a whole level of responsibility that I was not expecting, but was very excited for.""

https://t.co/543bob7ReW https://t.co/TIhS1eNwKh"
2021-06-30 20:55:57+00:00,"Phylicia Rashad praises Bill Cosby's conviction overturn and release from prison in controversial Tweet: 

""FINALLY!!!! A Terrible wrong is being righted- a miscarriage of justice is corrected."" https://t.co/1tdub0ztek https://t.co/lylaSIzvYE"
2021-06-30 20:53:58+00:00,"In the warped reality of Heroes Reborn, Blur - @Marvel's pastiche of the Flash - stole some of Spider-Man's adventures, including One More Day. https://t.co/GLI0q77ywe https://t.co/2m5r1YD4Ap"
2021-06-30 20:25:58+00:00,"Starting as erotic sketches, @Mirkand Sweet Paprika is getting a twelve-issue comic from @ImageComics. Check out our exclusive preview! https://t.co/IaTAZoOYs4 https://t.co/y67KcjSMkI"
2021-06-30 19:55:58+00:00,"Katherine McNamara, who played Mia Queen on #Arrow, says she would love the chance to return to the Arrowverse.

https://t.co/Ye1MjpwT4n https://t.co/WoZWZEjUIT"
2021-06-30 19:45:38+00:00,"Quentin Tarantino is still talking about making Kill Bill 3. He says he would cast Uma Thurman's daughter Maya Hawke as The Bride's daughter BB in a story set 20 years after the original films.

https://t.co/lO0IUmpZ38 https://t.co/SldurdmvYy"
2021-06-30 19:40:22+00:00,"In a new interview, Doctor Strange star Tilda Swinton recalls learning about the whitewashing backlash surrounding her casting as the Ancient One. https://t.co/UeAFsa1iIP https://t.co/TNtmXVom8Q"
2021-06-30 19:38:17+00:00,"#BobaFett actors Daniel Logan and Mark Anthony Austin criticize the decision to change the name of Slave 1 to ""Boba Fett's Starship"" in #StarWars canon.
https://t.co/BjBC8fdtPf https://t.co/ldWzgvBjjV"
2021-06-30 19:30:30+00:00,"The new graphic novel from @TKOpresents and @juni_ba, Djeliya, is a truly incredible mashup of West African folklore and post-apocalyptic science fiction. Check out our review of this must-read graphic novel! https://t.co/hf6R6IqXd6 https://t.co/rgcHEWgU9e"
2021-06-30 19:23:46+00:00,Rick &amp; Morty Battle Godzilla vs. Kong-Style In New Video https://t.co/NQFiTWVuVv https://t.co/9NjexNMZUR
2021-06-30 19:09:32+00:00,"Jason Blum compares the Exorcist sequel to 2018's Halloween.

""[It’s] going to be like David’s Halloween sequel. I think it’s going to pleasantly surprise all the skeptics out there.""  https://t.co/8266mn3eKN https://t.co/gCMiK8h1lO"
2021-06-30 19:05:01+00:00,Outlander star Tobias Menzies is reportedly in talks to join HBO Max's #GreenLantern show as Sinestro. https://t.co/29JAQ3UtjH https://t.co/kWBLMOfOaS
2021-06-30 19:04:34+00:00,"It may be surprising, but @Marvel Comics is killing off some of their biggest characters ahead of their upcoming Marvel Cinematic Universe films! https://t.co/BWXR2qUMRK https://t.co/JRm0z1u9rd"
2021-06-30 18:58:24+00:00,"Don't Breathe 2 director Rodo Sayagues explained why Jane Levy didn't return for the sequel: ""We came up with the story, and the story didn't call for her character.""

Co-writer Fede Álvarez added they didn't want to put the actress through ""hell"" again. https://t.co/aial3x9DUn https://t.co/NtU2tA5oQN"
2021-06-30 18:25:06+00:00,"Netflix releases the opening five minutes of #FearStreet1994, which pays homage to Wes Craven's iconic '90s slasher Scream. The film, based on R.L. Stine's book series of the same name, premieres on Netflix on July 2.

https://t.co/kqFXJTT21M https://t.co/gnWyFTNwX5"
2021-06-30 18:08:42+00:00,"Star Wars: The Acolyte showrunner Leslye Headland was inspired by The Phantom Menace 

""I kind of wondered, but what happened to lead up to [The Phantom Menace]? ‘How did we get here?’ And why are the Jedi like this?"" https://t.co/psHEGuIxDd https://t.co/co2XCZjX6g"
2021-06-30 18:02:17+00:00,"The full script for season 2 episode 6 of #TheBoys, ""The Bloody Doors Off,"" is now available to read for free online.

https://t.co/AuUEWGiN1G https://t.co/xzEB0xXfhk"
2021-06-30 17:54:52+00:00,"Camila Cabello stars in the first teaser for Sony and Amazon's musical adaptation of Cinderella, set to hit the streamer on September 3rd. 

https://t.co/xumMTUZKBr https://t.co/hOMXAEemhA"
2021-06-30 17:43:44+00:00,"Disney has released two new trailers for the upcoming #JungleCruise movie, which is based on the classic Disneyland theme park ride. The trailer focus on the film's two main characters: Dwayne Johnson's Frank and Emily Blunt's Lily.

https://t.co/BGv1zYwmsN https://t.co/fhuZFf8xfX"
2021-06-30 17:28:40+00:00,"Batman: The Long Halloween Part 2 images give a clear look at Katee Sackhoff's villainous Poison Ivy. Plus, Scarecrow and the Mad Hatter. https://t.co/2lg8L5K6eY https://t.co/Igzj2aun1J"
2021-06-30 17:04:32+00:00,"""The Great Divide"" has always been considered one of #AvatarTheLastAirbender's weakest episodes, and the show's creators agree: ""That's terrible."" https://t.co/NKphDPpuja https://t.co/3TfXctjoX1"
2021-06-30 16:57:04+00:00,"The Ray Donovan movie is officially in production, and Liev Schreiber provides a first look at the returning cast with a new photo. https://t.co/1Jv4lZ5ZvC https://t.co/9z7gCuRNIr"
2021-06-30 16:51:47+00:00,"#BlackWidow 2 could happen, but director Cate Shortland says it would follow a different character.

https://t.co/cJSOFVprTl https://t.co/ymEWRYTvjC"
2021-06-30 16:44:37+00:00,Quentin Tarantino offers a lengthy defense of the controversial Once Upon A Time In Hollywood's Bruce Lee stuntman scene.  https://t.co/yE19kdIX67 https://t.co/GH4KCHGcqd
2021-06-30 16:19:18+00:00,#FearStreet1994 Review - Netflix Horror Movie Is More TV Pilot https://t.co/SLJT19pQrf https://t.co/D5HLIiRH55
2021-06-30 16:07:24+00:00,"The epic #XMenHellfireGala event concludes with the shocking death of a major #MCU character, which could have a world-shattering impact on the entire @Marvel universe.
https://t.co/YsRMNXFYxd https://t.co/Vv7rYzbzlt"
2021-06-30 16:01:30+00:00,"Most of the time in the #Alien franchise whenever a character has a #Xenomorph embryo implanted in them it spells certain doom. But the new @Marvel Alien series shows that this is not always the case.
https://t.co/DRQMgHYnGD https://t.co/u8jE4psVTx"
2021-06-30 15:46:38+00:00,"Quentin Tarantino won't even think about his long-awaited final movie for a while, saying he is too busy right now. 

https://t.co/xRmd9wcKCC https://t.co/8nLhRoLDPo"
2021-06-30 15:45:08+00:00,"Kevin Feige defends #IronMan3's fake Mandarin twist ahead of the character's debut in #ShangChi:

""Shane Black, in his film and his script that he co-wrote, came up with this fun twist that we love to this day, and it turned out to be Trevor Slattery.""

https://t.co/c1xRxADjoJ https://t.co/dSv0oE8WFb"
2021-06-30 15:19:38+00:00,"Spoilers ahead! 

#Loki head writer Michael Waldron breaks down episode 4's surprising love story: ""That was one of the cruxes of my pitch [for the series], that there was going to be a love story."" https://t.co/bpvHTg9QBa https://t.co/CtFXPtslSa"
2021-06-30 15:11:07+00:00,"With Konami and Bloober Team's recent partnership announcement, it's beginning to look like those #SilentHill rumors might have been correct after all.

https://t.co/diodHCax6b https://t.co/X3VITD3OeH"
2021-06-30 15:09:08+00:00,"#Loki is heading to Springfield. 

A new short, titled The Good, The Bart, and The Loki, will see the God of Mischief crossover with The Simpsons. 
https://t.co/3Isp7ciEOz https://t.co/9gIet5Us1A"
2021-06-30 14:56:40+00:00,"John Wick 4 is reportedly eyeing Scott Adkins to join the cast in an unknown role.

https://t.co/aghhem2HjO https://t.co/mmqZvdzdXU"
2021-06-30 14:49:47+00:00,"Jeff Garlin thinks Larry David can only do one more season of Curb Your Enthusiasm.

""I don’t know if physically he can do more than, let’s say another season. I think he could do another, I don’t know if he has two in him.” 

https://t.co/YqfdwylztW https://t.co/ZHH2r01ium"
2021-06-30 14:48:38+00:00,"#LegendsOfTomorrow confirmed that, despite not meeting in the past year, the Arrowverse still has its own Justice League and a Hall of Justice: https://t.co/YnaruLW4qK https://t.co/S8F6yilMwF"
2021-06-30 14:47:27+00:00,"A first-person #MassEffect game for the Nintendo DS was in development at one point before being canceled due to tech costs.

https://t.co/QqqzUjI2oh https://t.co/WVBQoCxhns"
2021-06-30 14:42:54+00:00,"HBO boss Casey Bloys says Mare of Easttown season 2 will only happen if the creative team wants to do it. 

https://t.co/hi8MWtiP5o https://t.co/yv9JXdh3TJ"
2021-06-30 14:34:28+00:00,"#StarWarsTheHighRepublic has introduced the Leveler, a four-legged beast that consumes the Force and preys on Force-sensitives, making it an incredibly dangerous foe for the Jedi: https://t.co/gdDIN7fYGy https://t.co/KE40znnJK5"
2021-06-30 14:28:05+00:00,"What We Do in the Shadows season 3 will include a mysterious siren, says star Harvey Guillén. 

https://t.co/cSksAZivn6 https://t.co/TgUjD357gO"
2021-06-30 14:16:25+00:00,"Michelle Rodriguez and Jordana Brewster wanted Phoebe Waller-Bridge to help write #F9 but James Bond's #NoTimeToDie got in the way.

https://t.co/V56oVxsvhH https://t.co/Z40iIg0tyn"
2021-06-30 14:13:54+00:00,Stephen Lang's killer returns in the trailer for Don't Breathe 2. https://t.co/NjbRNcpxqy https://t.co/zMzfOSKpMJ
2021-06-30 14:11:23+00:00,"In #F9, Cipher remarks that she should've tried hiring Jakob instead of Dom, but why didn't she? The reasons likely include Dom previously besting her, as well as a more direct connection to her schemes than Jakob: https://t.co/GZYdl1IEN4 https://t.co/gQ1mVhekH9"
2021-06-30 14:10:16+00:00,"Kaley Cuoco has revealed #TheBigBangTheory scene fans always reference:

""I get a lot of people knocking at me...In a store, on a plane, on my body, they love to knock at me, and they think it’s very funny.""

https://t.co/mRRl90jSQM https://t.co/fuxkgCfaXB"
2021-06-30 13:51:02+00:00,"Quentin Tarantino's #OnceUponATimeInHollywood novel adds several new details to events before, during, and after the movie, expanding the characters and changing key moments: https://t.co/iIrBVAoAtS https://t.co/ZvR8lJZJVz"
2021-06-30 13:39:59+00:00,"Based on the latest Little Mermaid set photos, it looks like the iconic ""Kiss the Girl"" scene is being filmed.

Check out the pics: https://t.co/BlaZlyVisp https://t.co/gD08kyMTXx"
2021-06-30 12:17:02+00:00,"Don't stop watching #Loki too quickly, as episode 4 has the show's first post-credits scene! We break down what it means: https://t.co/SbnLVAQ590 https://t.co/o11lvTXXzY"
2021-06-30 12:09:01+00:00,Episode 4 of #Loki - how would you rate it?
2021-06-30 12:06:35+00:00,"RT @rob_keyes: Before you watch #Loki tonight or tomorrow, check out my hair... I mean this awesome @MarvelStudios surprise I've been holdi…"
2021-06-30 05:12:22+00:00,"Jordana Brewster thinks Paul Walker's daughter Meadow should join the #FastAndFurious movies. 

""I think that she feels so comfortable with us &amp; she feels very rooted in our universe--so to extend that to her being on screen would just be really natural.""

https://t.co/ePou7eyYp1 https://t.co/VMk342omrz"
2021-06-30 04:51:38+00:00,"#BlackPantherWakandaForever starts production, says Marvel Studios' Kevin Feige.

https://t.co/Y7bT5cIHKW https://t.co/tAxSC6j3l5"
2021-06-30 04:24:30+00:00,"Vin Diesel wants Michael Caine to play Helen Mirren’s husband in the #FastAndFurious franchise. 

https://t.co/j0WF4QgK7f https://t.co/QgiVsBlIVS"
2021-06-30 04:17:37+00:00,"The Weeknd is set to co-write &amp; star in an upcoming HBO cult drama series called The Idol, which will be executive produced by Euphoria creator, Sam Levinson.

https://t.co/QNmcmtIYsg https://t.co/YEVcZnzfz6"
2021-06-30 03:33:51+00:00,"Stephen King's Chapelwaite series will be released on EPIX on August 22, 2021.

https://t.co/nq5A6s62aa https://t.co/9ZU8q8N22z"
2021-06-30 03:12:16+00:00,"#BlackWidow’s David Harbour expresses how giddy he was wearing the Red Guardian suit. 

""...it was like a little five-year-old, like you’re a five-year-old with the best Halloween costume on the block. … I mean, I was giggling, I was so excited.""

https://t.co/FB5Q4EEBGa https://t.co/8BUUXx5nvk"
2021-06-30 02:47:21+00:00,"Director Justin Lin says #FastAndFurious 10 &amp; 11 may bring back Paul Walker's Brian O'Conner with the help of CGI.

""Bringing him back is something I think about every day. As we near the end of the franchise, it's a conversation I'm having.""

https://t.co/vkq94ITrAY https://t.co/SuSL4CHcQz"
2021-06-30 02:32:27+00:00,"New #DungeonsAndDragons set photos reveal the first look at Hugh Grant's costume. 

https://t.co/laFIrWwLMU https://t.co/N74NXm3kao"
2021-06-30 01:44:33+00:00,"#GuardiansOfTheGalaxy star, Karen Gillan, says Nebula &amp; rest of the Guardians are ""bonkers"" in #ThorLoveAndThunder.

""Taika really brought out the bonkers side. I think everyone is just really, really funny and bonkers and wild...""

https://t.co/WHMOQBliIG https://t.co/zc2t3xMOwn"
2021-06-30 01:44:08+00:00,"Jon Hamm's Fletch reboot Confess, Fletch has officially started filming. The 1985 original starred Chevy Chase.

https://t.co/upO1kjcd9V https://t.co/kkqoms4la4"
2021-06-30 01:32:06+00:00,"#Loki star, Sophia Di Martino, details Sylvie's emotional state at the start of episode 4. 

""She’s just had enough. She’s spent. They really thought they were going to be able to get off Lamentis on that ark, and the TemPad’s broken...""

https://t.co/IELWWTpzaT https://t.co/RRvIIeIMCS"
2021-06-30 00:51:43+00:00,"13 Reasons Why creator, Brian Yorkey, has made a multi-year deal with Netflix and is making a new thriller series called Echoes.

https://t.co/QyRrCYyXZW https://t.co/qhmwYVnTLB"
2021-06-30 00:39:29+00:00,"#StrangerThings star, Sadie Sink, says the stakes are ""higher than they've ever been"" in season 4. 

""The scale of the show just gets bigger and bigger each year so yeah, it’s just been really incredible to see where they’re going with the storyline.""

https://t.co/9xVMuUcqqY https://t.co/SjVSJV748k"
2021-06-30 21:32:00+00:00,Drag will always have a special meaning to #Supergirl @NicoleAMaines. #Pride #CelebratingLGBTQArt https://t.co/2mEiMGBstR
2021-06-30 21:05:03+00:00,"Put Nick Offerman in, coach — he's ready to play. The 'Parks and Rec' alum has been cast in Amazon's 'A League of Their Own' reboot.  https://t.co/3vMbMbVwnv"
2021-06-30 20:40:02+00:00,'Manifest' creator Jeff Rake tells EW exclusively that he's sketching out a feature-length conclusion after the show's cancellation.  https://t.co/eA7ig0kVRJ
2021-06-30 19:30:05+00:00,"'Wipeout' host John Cena, who's also in the film, will mingle with writer-director James Gunn, co-star Nathan Fillion, and more as contestants try to best the show's infamous obstacle course.  https://t.co/K5KlVBSoyC"
2021-06-30 19:21:15+00:00,"Amazon has dropped the first teaser for Kay Cannon's #Cinderella, starring @Camila_Cabello. https://t.co/quaYKWOJKA"
2021-06-30 19:10:01+00:00,"""We'd been together 28 years before we got married."" https://t.co/fS8gRvGKqB"
2021-06-30 19:04:00+00:00,.@JohnCena’s experience in the WWE ring and on the set of #Trainwreck helped him on the #F9 set in an interesting way. Listen to ‘#EWBINGE: @TheFastSaga’ to hear about Cena’s experience joining #TheFastSaga: https://t.co/gJL0vTOm0l https://t.co/2RVMtwpYOa
2021-06-30 18:03:16+00:00,Helen Mirren’s wish to be a part of #TheFastSaga came true. Hear about her experience getting behind the wheel in #F9 and why it was always a dream to be involved: https://t.co/Zridiy5PN4 #EWBINGE https://t.co/jhqxHnb3hu
2021-06-30 17:56:13+00:00,RT @jujuboston: So @AlexisMateo79 and I did a thing with @EW sharing stories from @RuPaulsDragRace #DragRace 🌈🤩🥳 https://t.co/jC0HU3h4hu
2021-06-30 17:25:09+00:00,"'Star Wars Detours' has been sitting on the shelf for almost a decade. Now, co-creator Seth Green tells EW why.  https://t.co/8uoX5LMnrG"
2021-06-30 17:13:06+00:00,".@jujuboston recounts a specific #DragRace moment involving whipped cream.

Hear more from Jujubee and @AlexisMateo79 on #EWBINGE: https://t.co/cppUsi8GPS https://t.co/cFHRc0Xaib"
2021-06-30 17:05:09+00:00,"The Bravo reality star says her helmet ""saved my life.""  https://t.co/h4fi5fnAC6"
2021-06-30 16:50:08+00:00,"'Smallville' actress Allison Mack  will spend 3 years in prison for her role in Keith Raniere's Nxivm cult scandal, which was chronicled in HBO docuseries 'The Vow.'  https://t.co/QALe5QHvrc"
2021-06-30 16:48:25+00:00,"There's still time to tune in. 🙌 If you're a #TheFastSaga fan, we're basking in our love for the family. https://t.co/vqa356x62t"
2021-06-30 16:44:00+00:00,"#F9 @JohnCena feels he’s been “given a second chance” at making movies and he’s humbled by the opportunity. 

Watch our full ‘#EWBINGE: #TheFastSaga’ interview: https://t.co/42h0mLf9g9 https://t.co/paFL5l3hmy"
2021-06-30 16:35:08+00:00,"'EW's BINGE' podcast returns for a 'RuPaul's Drag Race All Stars 1' recap, featuring Jujubee and Alexis Mateo on THAT Untucked fight and who else almost quit the season.  https://t.co/xdPNVRROGf"
2021-06-30 16:27:08+00:00,RT @WriteinBK: Well this was a surprise! @EW https://t.co/yYzB3dxMrS
2021-06-30 16:21:18+00:00,Author @robbie_couch is here to let you know all about the very adorable film #TheWayHeLooks. #CelebratingLGBTQArt https://t.co/UmrEN4TDH0
2021-06-30 16:20:08+00:00,Alan Ball was psyched to show off his 'dope' denim joggers on 'Survivor'. And then the problems began.  https://t.co/oesHk4J84G
2021-06-30 16:19:13+00:00,"It’s trivia time!

As we all know, the #BradyBunch girls all had hair of gold, but which actress needed to have her hair bleached to appease the show’s producers?

Listen to a new episode of #WhatToWatch for the answer &amp; much more: https://t.co/Y6VkP6L4wF"
2021-06-30 16:15:08+00:00,"""I knew that night wasn't gonna end well,"" said Andy Dick's fiancée, Elisa Jordana, who recounted the ""worst week"" leading up to the comedian's arrest on Saturday.  https://t.co/MQXGZw3oVT"
2021-06-30 16:05:07+00:00,"The best new books to read in July include works by Chris Stuck, Cai Chongda, and Rachel Yoder.  https://t.co/pA2J919T2C"
2021-06-30 16:03:42+00:00,"Watch episode 3, act one of '@RuPaulsDragRace All Stars 6,' in which Ginger Minj reveals why she voted for her friend, Jiggly Caliente, to go home. https://t.co/I7sRnrHk7f"
2021-06-30 15:55:07+00:00,"For once, the Duggar family does not want cameras around. https://t.co/GR3dmLGxV1"
2021-06-30 15:53:46+00:00,'The Forever Purge' producer Jason Blum says he would like to make more films in the series.  https://t.co/K8YuDCZntX
2021-06-30 15:53:23+00:00,Journey to the town of Shadyside for a chilling look at the opening moments of 'Fear Street Part 1: 1994.' https://t.co/2S57ZvOUFR
2021-06-30 15:45:07+00:00,The actress says she's 'okay' with whatever lies ahead for her after nine seasons on the NBC sketch show.  https://t.co/d9wngCWpLK
2021-06-30 15:35:07+00:00,"A new series is in the works from dynamic duo Jemaine Clement and Taika Waititi, the masterminds behind 'What We Do in the Shadows.'  https://t.co/6rzyO0kMF8"
2021-06-30 15:17:05+00:00,"The first trailer for season 2 of '#TheLWord: #GenerationQ' is here, and characters' complex personal lives are once again front and center. https://t.co/54olclK40P"
2021-06-30 15:15:11+00:00,The Showtime revival returns August 8.  https://t.co/hf5rILVwWj
2021-06-30 15:10:08+00:00,"'It's clearly very emotional without Chad,' Marvel Studios chief Kevin Feige said of beginning production on 'Black Panther: Wakanda Forever.'  https://t.co/x7JMgCVetP"
2021-06-30 14:15:06+00:00,"In the most shocking episode yet, Mobius discovers all is not right with the TVA as Loki and Sylvie create their own kind of nexus event.  https://t.co/EG1IHb0E2p"
2021-06-30 14:10:06+00:00,"Original Bradys Barry Williams and Eve Plumb reveal why they're in new roles, and 'Drag Race' stars Bianca Del Rio and Shea Couleé talk joining the family for 'Dragging the Classics: The Brady Bunch.'  https://t.co/Kh3qByQlYH"
2021-06-30 14:05:06+00:00,Quentin Tarantino isn't dodging blows when it comes to addressing his characterization of iconic action star Bruce Lee in 'Once Upon a Time in Hollywood.' https://t.co/ATrU3sVkdA
2021-06-30 14:02:14+00:00,"Marvel's God of Mischief and Springfield's most beloved troublemaker will collide in the 'Simpsons'-themed Disney+ short 'The Good, The Bart, and the Loki.'  https://t.co/qshSuhQKRY"
2021-06-30 13:30:09+00:00,"The best new romance novels of June 2021 offer pirates, gods, and Hollywood glamour.  https://t.co/m6RprZ7Y96"
2021-06-30 13:25:10+00:00,"#TheBoldType stars Katie Stevens, Aisha Dee, and Meghann Fahy toast the series' end. https://t.co/jfuhjSJEnn"
2021-06-30 13:15:06+00:00,"""I want to just see every, every, every possible queer story told,"" says #Supergirl star @NicoleAMaines. https://t.co/ytp86WE8YO"
2021-06-30 13:14:12+00:00,Watch #TheBoldType’s @MeghannFeghann dive into her season 5 journey on #SceneStealers. https://t.co/IXQ2qrFU8J
2021-06-30 12:35:05+00:00,"The best new romance novels of June 2021 offer pirates, gods, and Hollywood glamour.  https://t.co/IK1gMFSZ8S"
2021-06-30 12:10:05+00:00,"Also, the casts of 'Drag Race' and 'The Brady Bunch' team up for a very special crossover, and Channing Tatum is George Washington in Netflix's 'America: The Motion Picture.'  https://t.co/oCOVGCBCUb"
2021-06-30 03:05:07+00:00,"Production on Showtime's feature-length film based on Ray Donovan is currently underway, and leading man Liev Schreiber shared a sweet pic of the proceedings on Tuesday.  https://t.co/QQoMFAe3Oc"
2021-06-30 03:00:07+00:00,"Amber Tamblyn called out the ""toxic"" culture of fame in a new essay on Britney Spears. https://t.co/Lc44mvqGnE"
2021-06-30 02:05:06+00:00,"'That's when everything changed for David,' says showrunner Dee Harris-Lawrence.  https://t.co/r6xg6IeBQd"
2021-06-30 01:36:00+00:00,'#TheLWord: #GenerationQ' star @iLeoSheng loves how #TalesOfTheCity brought conversations about interracial relationships to TV. #CelebratingLGBTQArt https://t.co/M4AGNaTwAv
2021-06-30 01:20:05+00:00,"The Weeknd to star in, produce, and co-write HBO series about a pop singer and a cult  https://t.co/cdkHuOhgjq"
2021-06-30 00:42:00+00:00,Let @ActuallyRafa and @JakeBorelli explain why you should check out the film #Weekend. #CelebratingLGBTQArt https://t.co/q5HRfwQWX4
2021-06-30 00:30:06+00:00,'Canada's Drag Race' judge Stacey McKenzie will not return for season 2 due to 'COVID-related challenges.'  https://t.co/0bKwoskonR
2021-06-30 00:15:00+00:00,.@HARVEYGUILLEN shares his love for Frida Kalho’s work and #HeavenlyCreatures. #CelebratingLGBTQArt https://t.co/RmPpJueWsl
2021-06-30 09:08:33+00:00,".@Uniworld has celebrated the christening of new super ship São Gabriel, which made its debut on the Douro river this week https://t.co/jixWV7gcPc"
