created_at,full_text
2021-06-30 17:44:38+00:00,"An early break!

Andy Murray has started well and takes a 3-2 lead against Oscar Otte.

Watch on BBC One, BBC iPlayer and the BBC Sport app.

#Wimbledon #bbctennis"
2021-06-30 17:32:25+00:00,"Andy Murray is back on Centre Court!

His second round match against Oscar Otte is under way.

Watch live on BBC Two, BBC iPlayer and the BBC Sport app 

#bbctennis #wimbledon"
2021-06-30 17:30:03+00:00,"The moment Dan Evans made it into the third round...

What a year he's having 👏

📺📱🔴 https://t.co/4bW3hvwFSQ #bbctennis #wimbledon https://t.co/CYP7c0mFYZ"
2021-06-30 17:25:42+00:00,"A brilliant victory for the British number one! 💪🇬🇧

Dan Evans is into the third round at #Wimbledon after a straight sets win over Serbia's Dusan Lajovic 

#bbctennis"
2021-06-30 17:19:35+00:00,"RT @bbctms: WICKET!

Gone! Goswami gets that straight through Tammy Beaumont's defences. Bowled for 10, England 16-1.  

Live: https://t.co…"
2021-06-30 17:03:03+00:00,"Love this from Arnya Sabalenka! 🤩🤩

Watch on BBC Two, BBC iPlayer, &amp; the BBC Sport app 👉 https://t.co/vWmoCe3V56 

#bbctennis https://t.co/KFedcvNFHl"
2021-06-30 17:00:19+00:00,"The second seed is through!

Arnya Sabalenka 👏👏

Watch #Wimbledon on BBC Two, BBC iPlayer, &amp; the BBC Sport app 👉 https://t.co/vWmoCe3V56 

#bbctennis https://t.co/Ik24RCOncj"
2021-06-30 16:55:13+00:00,"Game, set and match - Aryna Sabalenka!

Boulter 6-4 3-6 3-6 Sabalenka.

A magnificent match on Centre Court.

#bbctennis #Wimbledon"
2021-06-30 16:45:58+00:00,"""Dan Evans has lost that point...quite badly!"" 😅

He hasn't got all his calls right but Britain's #1 is two sets up against birthday boy Dusan Lajovic.

Watch him in action on BBC Two, BBC iPlayer and the BBC Sport app 👉 https://t.co/4bW3hvwFSQ

#wimbledon #bbctennis https://t.co/TV9ifDoI26"
2021-06-30 16:45:00+00:00,"Defending champion Tadej Pogacar has claimed a dominant time trial victory on stage five of the Tour de France 🔥

He finished 19 seconds quicker than Stefan Kung in second."
2021-06-30 16:30:05+00:00,"RT @bbctms: WICKET!

Poonam Yadav's cameo ends with a wicket on the final ball of the innings. 

A third wicket from Ecclestone, out for 10…"
2021-06-30 16:16:26+00:00,"First set: Dan Evans ✅

The British number one looks in good form. He leads Dusan Lajovic on Court One.

Watch live on BBC Two, BBC iPlayer and BBC Sport app

#bbctennis #Wimbledon"
2021-06-30 16:13:50+00:00,"RT @bbctms: WICKET!

Absolutely extraordinary! 
Dunkley misfields, recovers to save the boundary and then her throw runs out Mithali Raj! R…"
2021-06-30 16:09:46+00:00,"All square on Centre Court! 🎾🎾

Aryna Sabalenka takes the second set.

Boulter 6-4 3-6 Sabalenka.

#bbctennis #Wimbledon"
