created_at,full_text,polarity,screen_name
2021-06-30 06:56:41+00:00,The Chinese Communist Party is about to turn 100 but Xi will be the real star | Analysis by @Ben_Westcott https://t.co/RHOXSubMBo https://t.co/7nB2O7TWEf,0.1,cnni
2021-06-30 06:01:09+00:00,"Zandile Ndhlovu, South Africa's first Black female free dive instructor, is fostering a more inclusive ocean through The Black Mermaid Foundation. https://t.co/236oHPcrI6 https://t.co/ysrr2DnYIr",0.13611111111111113,cnni
2021-06-30 05:31:04+00:00,This is how a photographer captures the life and death of a flower in seconds with mesmerizing time lapses. https://t.co/Ex9Gvse1Jp,0.3,cnni
2021-06-30 05:14:05+00:00,South Africa's first Black African free diving instructor created The Black Mermaid Foundation to make the ocean a more inclusive and accessible place for people of color. https://t.co/DgHq4hICmx,0.17023809523809527,cnni
2021-06-30 05:01:05+00:00,"When made correctly, tea can be a powerful booster to your health. And not just because of its chemicals.

Simply making a cup of tea could be beneficial to you. CNN turns to a psychologist and a London-based tearista for answers. https://t.co/PxbHQqbo6H https://t.co/wQfUHJuQfT",0.15,cnni
2021-06-30 04:31:02+00:00,First lady Jill Biden is on the new cover of Vogue magazine https://t.co/poTFEQOl60 https://t.co/kAqKLfkNEQ,0.19318181818181818,cnni
2021-06-30 04:13:06+00:00,"Spanking does not appear to improve a child's positive behavior or social competence, a review of global studies finds https://t.co/unHS1Dd3wE",0.08686868686868687,cnni
2021-06-30 04:00:06+00:00,Beauty entrepreneur Mona Kattan is a major perfume lover -- here are her five fragrance tips on smelling your best https://t.co/bGZ9zv0yOY https://t.co/elCCH2IYBk,0.53125,cnni
2021-06-30 03:46:05+00:00,"It was approaching midnight on June 30, 2020, when news broke that Beijing had promulgated a national security law in Hong Kong, effective immediately. 

In just one year, the city has been transformed, leaving many residents stunned and grieving. https://t.co/fVxMBuwolJ",0.3666666666666667,cnni
2021-06-30 03:03:10+00:00,"""Who would think that something like this would happen at 1:30 in the morning? In your life?""

An 88-year old survivor of the condo collapse in Surfside, Florida, credits her neighbors for helping her escape as the building fell to the ground. https://t.co/TJ4PPm8IBA",0.1,cnni
2021-06-30 02:13:16+00:00,"Delia Fiallo, known as the ""mother of the Latin American soap opera,"" died early Tuesday, a source close to her says. She was 96. https://t.co/BeFF2m3Tzc",0.05,cnni
2021-06-30 01:59:16+00:00,"More than 230 deaths have been reported in British Columbia since Friday as a historic heat wave brought record-high temperatures, officials said Tuesday. The province's chief coroner called it an ""unprecedented time."" https://t.co/eIEVbAiKYy",0.252,cnni
2021-06-30 01:40:12+00:00,"Keneiloe Molopyane answered the call to join the second generation of scientists known as ""underground astronauts.""

The original crew garnered the world's attention in 2015 when they helped unearth the remains of a previously unknown human species. https://t.co/PvgdWJ5Exl",0.06875,cnni
2021-06-30 01:31:06+00:00,"Dana Santas, a breathing, mobility, and mind-body coach in professional sports, demonstrates four yoga poses that will help you prepare your body for sleep https://t.co/etikNNTTFI https://t.co/TjPMzo9qjU",0.1,cnni
2021-06-30 01:14:16+00:00,"""The leader of Canada's Federation of Sovereign Indigenous First Nations evoked a singular image...last week: Indigenous children hauntingly pleading from their graves for Canada to atone for atrocities committed against them"" | Analysis by @paulanewtonCNN https://t.co/GRTUkt0PVi",0.125,cnni
2021-06-30 00:25:07+00:00,"Starbucks has started a limited test that lets customers order two custom beverages through Facebook or Instagram.

Customers who see the images on the social media platforms can swipe to access a special Starbucks web page, where they can place the order. https://t.co/8RdkkDR5Du",0.10634920634920636,cnni
2021-06-30 00:01:09+00:00,"Former US President Barack Obama said the rise in misinformation that led to the Capitol riot was apparent during his administration, but the speed and prevalence with which it has increased in recent years worry him: ""And I think we should all be worried"" https://t.co/Fq0KmxMz2l",0.016666666666666666,cnni
